Date,Adj Close (USD),Close (USD),High (USD),Low (USD),Open (USD),Volume,ticker,industry,GDP (Bil. of $),CPI (Index 1982-1984=100)
2022-03-09,199.85435485839844,216.0,218.4199981689453,213.44000244140625,213.72000122070312,3183200,TGT,Discount Stores,25805.791,287.553
2022-03-10,198.72552490234372,214.77999877929688,215.47999572753903,210.0800018310547,213.6000061035156,3155300,TGT,Discount Stores,25805.791,287.553
2022-03-11,191.49932861328125,206.97000122070312,216.52999877929688,206.8000030517578,215.66000366210935,4042600,TGT,Discount Stores,25805.791,287.553
2022-03-14,193.15548706054688,208.75999450683597,210.91000366210935,204.9499969482422,208.2100067138672,3168500,TGT,Discount Stores,25805.791,287.553
2022-03-15,199.2529296875,215.3500061035156,216.1999969482422,210.50999450683597,210.50999450683597,2866700,TGT,Discount Stores,25805.791,287.553
2022-03-16,199.4749755859375,215.58999633789065,218.6999969482422,211.7400054931641,216.92999267578125,3029800,TGT,Discount Stores,25805.791,287.553
2022-03-17,204.1382598876953,220.6300048828125,220.8999938964844,214.47999572753903,215.0,3655400,TGT,Discount Stores,25805.791,287.553
2022-03-18,209.1531219482422,226.0500030517578,226.13999938964844,218.0800018310547,218.88999938964844,6544800,TGT,Discount Stores,25805.791,287.553
2022-03-21,206.3311004638672,223.0,228.4600067138672,221.32000732421875,226.02999877929688,3023500,TGT,Discount Stores,25805.791,287.553
2022-03-22,206.1182861328125,222.7700042724609,224.6300048828125,221.75,223.7100067138672,2464000,TGT,Discount Stores,25805.791,287.553
2022-03-23,200.52053833007807,216.72000122070312,222.72999572753903,215.94000244140625,222.2700042724609,2993500,TGT,Discount Stores,25805.791,287.553
2022-03-24,200.81658935546875,217.0399932861328,218.7100067138672,216.16000366210935,217.02999877929688,2240400,TGT,Discount Stores,25805.791,287.553
2022-03-25,202.26925659179688,218.6100006103516,219.92999267578125,216.3300018310547,218.0500030517578,2465700,TGT,Discount Stores,25805.791,287.553
2022-03-28,203.11122131347656,219.5200042724609,219.5200042724609,216.4499969482422,218.05999755859372,2212000,TGT,Discount Stores,25805.791,287.553
2022-03-29,206.26634216308597,222.92999267578125,224.57000732421875,220.1999969482422,222.0,3072200,TGT,Discount Stores,25805.791,287.553
2022-03-30,205.36886596679688,221.9600067138672,223.69000244140625,220.6300048828125,221.6699981689453,2464900,TGT,Discount Stores,25805.791,287.553
2022-03-31,196.3568878173828,212.22000122070312,220.1999969482422,212.05999755859372,218.3300018310547,4615500,TGT,Discount Stores,25805.791,287.553
2022-04-01,194.80247497558597,210.5399932861328,214.1300048828125,209.6100006103516,213.32000732421875,3217100,TGT,Discount Stores,25805.791,288.764
2022-04-04,198.38319396972656,214.41000366210935,214.6100006103516,206.19000244140625,210.19000244140625,3167000,TGT,Discount Stores,25805.791,288.764
2022-04-05,198.73475646972656,214.7899932861328,218.3699951171875,213.17999267578125,213.4900054931641,2538500,TGT,Discount Stores,25805.791,288.764
2022-04-06,199.7988128662109,215.94000244140625,217.08999633789065,211.0,211.6699981689453,3678500,TGT,Discount Stores,25805.791,288.764
2022-04-07,211.1331787109375,228.19000244140625,229.80999755859372,218.42999267578125,219.0,7938100,TGT,Discount Stores,25805.791,288.764
2022-04-08,215.89822387695312,233.33999633789065,236.07000732421875,230.6199951171875,233.0,6631200,TGT,Discount Stores,25805.791,288.764
2022-04-11,212.1694183349609,229.30999755859372,235.9600067138672,228.91000366210935,233.25999450683597,3172200,TGT,Discount Stores,25805.791,288.764
2022-04-12,214.04771423339844,231.33999633789065,235.41000366210935,230.38999938964844,232.3000030517578,3366600,TGT,Discount Stores,25805.791,288.764
2022-04-13,216.3423309326172,233.82000732421875,235.19000244140625,229.50999450683597,230.3000030517578,2451300,TGT,Discount Stores,25805.791,288.764
2022-04-14,219.4696350097656,237.1999969482422,238.19000244140625,233.1100006103516,233.91000366210935,3909700,TGT,Discount Stores,25805.791,288.764
2022-04-18,221.49595642089844,239.38999938964844,241.25999450683597,235.0800018310547,235.5399932861328,3341800,TGT,Discount Stores,25805.791,288.764
2022-04-19,227.65814208984372,246.0500030517578,247.1999969482422,239.47000122070312,240.30999755859372,4715700,TGT,Discount Stores,25805.791,288.764
2022-04-20,230.68374633789065,249.32000732421875,250.97000122070312,246.44000244140625,248.6199951171875,3735500,TGT,Discount Stores,25805.791,288.764
2022-04-21,229.6196746826172,248.1699981689453,254.8699951171875,247.6100006103516,250.8500061035156,3967700,TGT,Discount Stores,25805.791,288.764
2022-04-22,223.6147918701172,241.67999267578125,247.1999969482422,241.42999267578125,246.5500030517578,3431300,TGT,Discount Stores,25805.791,288.764
2022-04-25,223.5962829589844,241.66000366210935,242.9199981689453,238.2700042724609,239.9900054931641,3265100,TGT,Discount Stores,25805.791,288.764
2022-04-26,218.8219757080078,236.5,242.5,236.41000366210935,239.55999755859372,2915500,TGT,Discount Stores,25805.791,288.764
2022-04-27,213.70535278320312,230.97000122070312,237.52999877929688,230.47000122070312,236.4499969482422,2995300,TGT,Discount Stores,25805.791,288.764
2022-04-28,218.72021484375,236.38999938964844,237.6199951171875,230.77999877929688,234.42999267578125,2317800,TGT,Discount Stores,25805.791,288.764
2022-04-29,211.5587921142578,228.6499938964844,235.8300018310547,228.2100067138672,234.4900054931641,3220700,TGT,Discount Stores,25805.791,288.764
2022-05-02,212.6042938232422,229.77999877929688,233.0,225.16000366210935,230.1499938964844,3049000,TGT,Discount Stores,25805.791,291.359
2022-05-03,215.15798950195312,232.5399932861328,234.4900054931641,229.5,231.0399932861328,3027600,TGT,Discount Stores,25805.791,291.359
2022-05-04,219.68247985839844,237.42999267578125,238.58999633789065,229.13999938964844,231.8500061035156,3256300,TGT,Discount Stores,25805.791,291.359
2022-05-05,213.5110626220703,230.75999450683597,235.8600006103516,228.3000030517578,235.6100006103516,3466500,TGT,Discount Stores,25805.791,291.359
2022-05-06,208.3759002685547,225.2100067138672,229.66000366210935,222.6499938964844,225.8500061035156,3683300,TGT,Discount Stores,25805.791,291.359
2022-05-09,207.44142150878903,224.1999969482422,228.17999267578125,222.32000732421875,223.1999969482422,4672300,TGT,Discount Stores,25805.791,291.359
2022-05-10,202.7318572998047,219.1100006103516,228.75,216.69000244140625,226.58999633789065,3748000,TGT,Discount Stores,25805.791,291.359
2022-05-11,197.531982421875,213.4900054931641,220.9199981689453,212.3800048828125,219.3999938964844,3193600,TGT,Discount Stores,25805.791,291.359
2022-05-12,201.0294189453125,217.2700042724609,220.82000732421875,213.05999755859372,213.3600006103516,3547400,TGT,Discount Stores,25805.791,291.359
2022-05-13,203.3055419921875,219.72999572753903,223.3000030517578,217.80999755859372,219.9900054931641,3146700,TGT,Discount Stores,25805.791,291.359
2022-05-16,202.86143493652344,219.25,221.6499938964844,216.2700042724609,220.1100006103516,3345600,TGT,Discount Stores,25805.791,291.359
2022-05-17,200.0091857910156,215.27999877929688,215.5800018310547,209.1300048828125,210.6300048828125,6641600,TGT,Discount Stores,25805.791,291.359
2022-05-18,150.146240234375,161.61000061035156,168.0,155.1999969482422,163.07000732421875,50936800,TGT,Discount Stores,25805.791,291.359
2022-05-19,142.54647827148438,153.42999267578125,161.42999267578125,151.27999877929688,161.27000427246094,23319000,TGT,Discount Stores,25805.791,291.359
2022-05-20,144.3395538330078,155.36000061035156,155.8000030517578,150.88999938964844,153.6199951171875,12300200,TGT,Discount Stores,25805.791,291.359
2022-05-23,142.983154296875,153.89999389648438,156.11000061035156,153.27999877929688,154.99000549316406,7700100,TGT,Discount Stores,25805.791,291.359
2022-05-24,139.3133544921875,149.9499969482422,152.08999633789062,145.50999450683594,151.5800018310547,10936600,TGT,Discount Stores,25805.791,291.359
2022-05-25,145.3243865966797,156.4199981689453,156.97999572753906,149.52000427246094,150.24000549316406,8107700,TGT,Discount Stores,25805.791,291.359
2022-05-26,151.62347412109375,163.1999969482422,163.3300018310547,157.85000610351562,157.97999572753906,7369700,TGT,Discount Stores,25805.791,291.359
2022-05-27,155.2839813232422,167.13999938964844,167.1999969482422,163.1999969482422,163.24000549316406,6315500,TGT,Discount Stores,25805.791,291.359
2022-05-31,150.3970947265625,161.8800048828125,166.7899932861328,161.42999267578125,166.50999450683594,8942100,TGT,Discount Stores,25805.791,291.359
2022-06-01,145.4173126220703,156.52000427246094,163.16000366210938,156.47999572753906,161.8800048828125,4480900,TGT,Discount Stores,26272.011,294.996
2022-06-02,149.49591064453125,160.91000366210938,161.05999755859375,156.0800018310547,156.55999755859375,4366000,TGT,Discount Stores,26272.011,294.996
2022-06-03,149.61666870117188,161.0399932861328,162.86000061035156,159.0,159.19000244140625,4187700,TGT,Discount Stores,26272.011,294.996
2022-06-06,148.34384155273438,159.6699981689453,162.0500030517578,158.75,161.39999389648438,3772300,TGT,Discount Stores,26272.011,294.996
2022-06-07,144.91558837890625,155.97999572753906,157.9499969482422,147.14999389648438,148.0,33299700,TGT,Discount Stores,26272.011,294.996
2022-06-08,145.5845184326172,156.6999969482422,159.6300048828125,153.35000610351562,154.42999267578125,6576000,TGT,Discount Stores,26272.011,294.996
2022-06-09,143.5870361328125,154.5500030517578,158.2899932861328,154.49000549316406,156.75,5744300,TGT,Discount Stores,26272.011,294.996
2022-06-10,139.05322265625,149.6699981689453,152.72000122070312,149.6300048828125,151.50999450683594,5099600,TGT,Discount Stores,26272.011,294.996
2022-06-13,134.53793334960938,144.80999755859375,147.38999938964844,143.8699951171875,146.52999877929688,5886000,TGT,Discount Stores,26272.011,294.996
2022-06-14,132.57762145996094,142.6999969482422,146.42999267578125,141.2899932861328,144.8800048828125,5200800,TGT,Discount Stores,26272.011,294.996
2022-06-15,136.98143005371094,147.44000244140625,149.27000427246094,142.11000061035156,142.52000427246094,6353100,TGT,Discount Stores,26272.011,294.996
2022-06-16,132.754150390625,142.88999938964844,147.0800018310547,142.00999450683594,144.9199981689453,5630300,TGT,Discount Stores,26272.011,294.996
2022-06-17,129.4188232421875,139.3000030517578,141.8000030517578,138.5800018310547,141.0800018310547,10928100,TGT,Discount Stores,26272.011,294.996
2022-06-21,134.43572998046875,144.6999969482422,145.6999969482422,140.85000610351562,141.5500030517578,6555500,TGT,Discount Stores,26272.011,294.996
2022-06-22,130.82167053222656,140.80999755859375,144.32000732421875,140.24000549316406,143.19000244140625,4639700,TGT,Discount Stores,26272.011,294.996
2022-06-23,136.39608764648438,146.80999755859375,147.3000030517578,140.8300018310547,141.82000732421875,5211100,TGT,Discount Stores,26272.011,294.996
2022-06-24,139.75,150.4199981689453,151.0,146.47999572753906,147.1699981689453,6993100,TGT,Discount Stores,26272.011,294.996
2022-06-27,138.99749755859375,149.61000061035156,151.92999267578125,148.02999877929688,151.16000366210938,3607200,TGT,Discount Stores,26272.011,294.996
2022-06-28,134.26852416992188,144.52000427246094,151.30999755859375,144.3300018310547,150.44000244140625,4131800,TGT,Discount Stores,26272.011,294.996
2022-06-29,131.8343505859375,141.89999389648438,144.49000549316406,141.32000732421875,144.2100067138672,4238900,TGT,Discount Stores,26272.011,294.996
2022-06-30,131.21189880371094,141.22999572753906,143.22999572753906,137.16000366210938,140.17999267578125,5899900,TGT,Discount Stores,26272.011,294.996
2022-07-01,132.28033447265625,142.3800048828125,142.5,139.5,140.75999450683594,3010200,TGT,Discount Stores,26272.011,294.977
2022-07-05,135.37411499023438,145.7100067138672,146.05999755859375,139.3000030517578,141.41000366210938,3715100,TGT,Discount Stores,26272.011,294.977
2022-07-06,134.53793334960938,144.80999755859375,146.0800018310547,143.02999877929688,145.4600067138672,2828500,TGT,Discount Stores,26272.011,294.977
2022-07-07,139.32264709472656,149.9600067138672,150.1300048828125,145.24000549316406,145.77999877929688,3959500,TGT,Discount Stores,26272.011,294.977
2022-07-08,137.49240112304688,147.99000549316406,150.02999877929688,147.4600067138672,149.88999938964844,2544900,TGT,Discount Stores,26272.011,294.977
2022-07-11,136.005859375,146.38999938964844,148.7100067138672,145.7899932861328,147.99000549316406,2050800,TGT,Discount Stores,26272.011,294.977
2022-07-12,134.30567932128906,144.55999755859375,149.66000366210938,143.60000610351562,146.66000366210938,3132800,TGT,Discount Stores,26272.011,294.977
2022-07-13,135.12326049804688,145.44000244140625,147.3300018310547,142.22999572753906,142.66000366210938,2769000,TGT,Discount Stores,26272.011,294.977
2022-07-14,135.91297912597656,146.2899932861328,146.5500030517578,142.9199981689453,143.5399932861328,2976000,TGT,Discount Stores,26272.011,294.977
2022-07-15,136.26602172851562,146.6699981689453,148.67999267578125,145.85000610351562,147.9199981689453,3831500,TGT,Discount Stores,26272.011,294.977
2022-07-18,138.76519775390625,149.36000061035156,152.77999877929688,147.77999877929688,148.5500030517578,4362700,TGT,Discount Stores,26272.011,294.977
2022-07-19,142.4814453125,153.36000061035156,153.5399932861328,149.75999450683594,151.35000610351562,3155900,TGT,Discount Stores,26272.011,294.977
2022-07-20,145.3987274169922,156.5,156.61000061035156,152.2100067138672,153.8000030517578,3248100,TGT,Discount Stores,26272.011,294.977
2022-07-21,147.40550231933594,158.66000366210938,158.75,154.99000549316406,156.47999572753906,3105200,TGT,Discount Stores,26272.011,294.977
2022-07-22,146.55078125,157.74000549316406,160.7899932861328,156.6300048828125,159.35000610351562,2779800,TGT,Discount Stores,26272.011,294.977
2022-07-25,146.31849670410156,157.49000549316406,158.47999572753906,156.61000061035156,158.39999389648438,2328000,TGT,Discount Stores,26272.011,294.977
2022-07-26,141.04139709472656,151.80999755859375,152.6199951171875,149.5,149.72999572753906,4620000,TGT,Discount Stores,26272.011,294.977
2022-07-27,143.6334991455078,154.60000610351562,155.83999633789062,150.8000030517578,153.0,3609300,TGT,Discount Stores,26272.011,294.977
2022-07-28,148.11160278320312,159.4199981689453,160.05999755859375,154.6699981689453,155.10000610351562,3114000,TGT,Discount Stores,26272.011,294.977
2022-07-29,151.7906951904297,163.3800048828125,164.0399932861328,158.52999877929688,160.0,5523000,TGT,Discount Stores,26272.011,294.977
2022-08-01,153.8067626953125,165.5500030517578,169.11000061035156,165.35000610351562,168.63999938964844,4534700,TGT,Discount Stores,26272.011,295.209
2022-08-02,151.8835906982422,163.47999572753906,166.3300018310547,163.2899932861328,164.52000427246094,3109400,TGT,Discount Stores,26272.011,295.209
2022-08-03,156.0086669921875,167.9199981689453,169.64999389648438,164.3800048828125,164.3800048828125,4057000,TGT,Discount Stores,26272.011,295.209
2022-08-04,154.74514770507812,166.55999755859375,168.5,165.72999572753906,167.6300048828125,3157600,TGT,Discount Stores,26272.011,295.209
2022-08-05,154.3456268310547,166.1300048828125,166.89999389648438,164.39999389648438,165.0500030517578,2205400,TGT,Discount Stores,26272.011,295.209
2022-08-08,155.12603759765625,166.97000122070312,170.99000549316406,166.42999267578125,166.66000366210938,2806400,TGT,Discount Stores,26272.011,295.209
2022-08-09,153.4072723388672,165.1199951171875,166.0800018310547,163.91000366210938,165.77000427246094,2608600,TGT,Discount Stores,26272.011,295.209
2022-08-10,157.634521484375,169.6699981689453,172.92999267578125,167.75,169.0399932861328,4539900,TGT,Discount Stores,26272.011,295.209
2022-08-11,157.5695037841797,169.60000610351562,172.99000549316406,168.8800048828125,171.07000732421875,4278800,TGT,Discount Stores,26272.011,295.209
2022-08-12,160.24517822265625,172.47999572753906,172.49000549316406,170.0500030517578,171.07000732421875,2357300,TGT,Discount Stores,26272.011,295.209
2022-08-15,161.0906524658203,173.38999938964844,174.16000366210938,170.1999969482422,171.8300018310547,3788600,TGT,Discount Stores,26272.011,295.209
2022-08-16,168.45755004882812,180.19000244140625,183.88999938964844,175.55999755859375,177.11000061035156,9057600,TGT,Discount Stores,26272.011,295.209
2022-08-17,163.92332458496094,175.33999633789062,177.99000549316406,170.8300018310547,174.16000366210938,13409000,TGT,Discount Stores,26272.011,295.209
2022-08-18,161.78245544433594,173.0500030517578,175.13999938964844,171.5800018310547,173.97999572753906,4241300,TGT,Discount Stores,26272.011,295.209
2022-08-19,156.16375732421875,167.0399932861328,171.9199981689453,166.7899932861328,171.8300018310547,5015800,TGT,Discount Stores,26272.011,295.209
2022-08-22,151.41455078125,161.9600067138672,165.97999572753906,161.36000061035156,165.07000732421875,4630100,TGT,Discount Stores,26272.011,295.209
2022-08-23,151.4239044189453,161.97000122070312,162.82000732421875,160.14999389648438,161.94000244140625,3795100,TGT,Discount Stores,26272.011,295.209
2022-08-24,152.5083465576172,163.1300048828125,164.5399932861328,159.72000122070312,162.07000732421875,3407100,TGT,Discount Stores,26272.011,295.209
2022-08-25,156.59384155273438,167.5,167.5500030517578,161.60000610351562,162.6300048828125,3071400,TGT,Discount Stores,26272.011,295.209
2022-08-26,150.1617431640625,160.6199951171875,168.1199951171875,160.60000610351562,168.00999450683594,3607600,TGT,Discount Stores,26272.011,295.209
2022-08-29,148.3574676513672,158.69000244140625,160.4499969482422,158.16000366210938,159.25,2531100,TGT,Discount Stores,26272.011,295.209
2022-08-30,150.31137084960938,160.77999877929688,161.08999633789062,157.17999267578125,158.6999969482422,3249700,TGT,Discount Stores,26272.011,295.209
2022-08-31,149.90000915527344,160.33999633789062,161.30999755859375,158.25999450683594,161.25,4901300,TGT,Discount Stores,26272.011,295.209
2022-09-01,154.10699462890625,164.83999633789062,164.89999389648438,158.10000610351562,159.2899932861328,4021400,TGT,Discount Stores,26734.277,296.341
2022-09-02,153.8826446533203,164.60000610351562,166.33999633789062,163.2899932861328,165.50999450683594,3563200,TGT,Discount Stores,26734.277,296.341
2022-09-06,152.9290771484375,163.5800018310547,164.7899932861328,159.3300018310547,164.50999450683594,4530300,TGT,Discount Stores,26734.277,296.341
2022-09-07,159.66958618164062,170.7899932861328,171.72000122070312,162.77999877929688,163.22000122070312,5206400,TGT,Discount Stores,26734.277,296.341
2022-09-08,160.70733642578125,171.89999389648438,172.2100067138672,168.72000122070312,169.07000732421875,2817100,TGT,Discount Stores,26734.277,296.341
2022-09-09,162.34336853027344,173.64999389648438,174.57000732421875,171.5399932861328,171.75,3379500,TGT,Discount Stores,26734.277,296.341
2022-09-12,162.53038024902344,173.85000610351562,176.1300048828125,173.13999938964844,175.11000061035156,3024600,TGT,Discount Stores,26734.277,296.341
2022-09-13,155.41587829589844,166.24000549316406,171.75,165.69000244140625,170.0500030517578,3585400,TGT,Discount Stores,26734.277,296.341
2022-09-14,154.6118621826172,165.3800048828125,168.8800048828125,163.39999389648438,167.86000061035156,3618800,TGT,Discount Stores,26734.277,296.341
2022-09-15,154.26596069335938,165.00999450683594,168.99000549316406,164.6999969482422,165.4499969482422,2909300,TGT,Discount Stores,26734.277,296.341
2022-09-16,153.40585327148438,164.08999633789062,165.63999938964844,161.7100067138672,162.72999572753906,4843500,TGT,Discount Stores,26734.277,296.341
2022-09-19,154.03224182128906,164.75999450683594,165.08999633789062,162.02999877929688,163.0,2607200,TGT,Discount Stores,26734.277,296.341
2022-09-20,149.6101837158203,160.02999877929688,163.75,158.22000122070312,163.3000030517578,3019600,TGT,Discount Stores,26734.277,296.341
2022-09-21,148.67530822753906,159.02999877929688,163.82000732421875,159.02999877929688,161.0,2809500,TGT,Discount Stores,26734.277,296.341
2022-09-22,143.00054931640625,152.9600067138672,158.42999267578125,152.63999938964844,158.24000549316406,3984700,TGT,Discount Stores,26734.277,296.341
2022-09-23,142.67332458496094,152.61000061035156,152.77999877929688,149.7100067138672,151.9499969482422,3796600,TGT,Discount Stores,26734.277,296.341
2022-09-26,139.02728271484375,148.7100067138672,152.50999450683594,147.3699951171875,151.55999755859375,3967800,TGT,Discount Stores,26734.277,296.341
2022-09-27,138.80288696289062,148.47000122070312,152.25999450683594,146.86000061035156,150.47000122070312,2941400,TGT,Discount Stores,26734.277,296.341
2022-09-28,145.72105407714844,155.8699951171875,156.9499969482422,149.30999755859375,149.5399932861328,4254000,TGT,Discount Stores,26734.277,296.341
2022-09-29,141.90670776367188,151.7899932861328,154.75,150.89999389648438,154.1999969482422,3170400,TGT,Discount Stores,26734.277,296.341
2022-09-30,138.72811889648438,148.38999938964844,152.22999572753906,145.5,151.58999633789062,4328300,TGT,Discount Stores,26734.277,296.341
2022-10-03,141.90670776367188,151.7899932861328,152.6199951171875,148.38999938964844,149.6699981689453,2847500,TGT,Discount Stores,26734.277,297.863
2022-10-04,146.74008178710938,156.9600067138672,158.2899932861328,154.33999633789062,154.6999969482422,3028600,TGT,Discount Stores,26734.277,297.863
2022-10-05,146.2259063720703,156.41000366210938,157.5500030517578,153.41000366210938,155.0,2491700,TGT,Discount Stores,26734.277,297.863
2022-10-06,145.60888671875,155.75,159.0,155.47999572753906,157.4600067138672,2603400,TGT,Discount Stores,26734.277,297.863
2022-10-07,142.4208984375,152.33999633789062,154.52000427246094,150.72000122070312,154.33999633789062,2771900,TGT,Discount Stores,26734.277,297.863
2022-10-10,143.1314239501953,153.10000610351562,153.8800048828125,150.47999572753906,152.97999572753906,2055800,TGT,Discount Stores,26734.277,297.863
2022-10-11,144.44027709960938,154.5,157.72000122070312,152.7100067138672,153.5,2408100,TGT,Discount Stores,26734.277,297.863
2022-10-12,144.12245178222656,154.16000366210938,157.0,154.0399932861328,154.74000549316406,2265100,TGT,Discount Stores,26734.277,297.863
2022-10-13,144.0850067138672,154.1199951171875,156.05999755859375,148.8699951171875,151.2100067138672,3393900,TGT,Discount Stores,26734.277,297.863
2022-10-14,136.20391845703125,145.69000244140625,155.19000244140625,145.19000244140625,154.47999572753906,4762800,TGT,Discount Stores,26734.277,297.863
2022-10-17,139.5321044921875,149.25,151.0,146.67999267578125,147.74000549316406,3177400,TGT,Discount Stores,26734.277,297.863
2022-10-18,146.99253845214844,157.22999572753906,161.1300048828125,155.00999450683594,155.52999877929688,5563400,TGT,Discount Stores,26734.277,297.863
2022-10-19,145.27230834960938,155.38999938964844,158.19000244140625,154.1300048828125,157.19000244140625,2611500,TGT,Discount Stores,26734.277,297.863
2022-10-20,144.34678649902344,154.39999389648438,159.16000366210938,153.4199981689453,155.97999572753906,3079800,TGT,Discount Stores,26734.277,297.863
2022-10-21,148.8248748779297,159.19000244140625,159.25999450683594,154.3000030517578,154.5399932861328,3508300,TGT,Discount Stores,26734.277,297.863
2022-10-24,151.28367614746094,161.82000732421875,162.89999389648438,159.6300048828125,160.3000030517578,2974100,TGT,Discount Stores,26734.277,297.863
2022-10-25,155.00450134277344,165.8000030517578,166.30999755859375,161.99000549316406,162.8000030517578,4177900,TGT,Discount Stores,26734.277,297.863
2022-10-26,155.91134643554688,166.77000427246094,170.75,165.32000732421875,167.83999633789062,3453500,TGT,Discount Stores,26734.277,297.863
2022-10-27,156.03286743164062,166.89999389648438,170.3000030517578,166.8000030517578,168.22000122070312,2957400,TGT,Discount Stores,26734.277,297.863
2022-10-28,156.61251831054688,167.52000427246094,167.94000244140625,163.0399932861328,166.25999450683594,3066800,TGT,Discount Stores,26734.277,297.863
2022-10-31,153.55543518066406,164.25,167.36000061035156,164.02000427246094,166.0,3792500,TGT,Discount Stores,26734.277,297.863
2022-11-01,153.87330627441406,164.58999633789062,166.97999572753906,162.57000732421875,166.44000244140625,3051000,TGT,Discount Stores,26734.277,298.648
2022-11-02,149.76913452148438,160.1999969482422,165.88999938964844,160.0800018310547,164.5800018310547,3377900,TGT,Discount Stores,26734.277,298.648
2022-11-03,149.3951873779297,159.8000030517578,160.7899932861328,157.75,157.97999572753906,3041600,TGT,Discount Stores,26734.277,298.648
2022-11-04,149.23626708984375,159.6300048828125,162.75,156.25999450683594,162.41000366210938,2653500,TGT,Discount Stores,26734.277,298.648
2022-11-07,149.46063232421875,159.8699951171875,161.41000366210938,158.0,161.24000549316406,2424100,TGT,Discount Stores,26734.277,298.648
2022-11-08,151.09666442871094,161.6199951171875,164.66000366210938,159.80999755859375,161.32000732421875,3284600,TGT,Discount Stores,26734.277,298.648
2022-11-09,143.02857971191406,152.99000549316406,161.58999633789062,152.5,161.0800018310547,4018400,TGT,Discount Stores,26734.277,298.648
2022-11-10,153.67697143554688,164.3800048828125,164.5500030517578,158.38999938964844,158.94000244140625,4962900,TGT,Discount Stores,26734.277,298.648
2022-11-11,162.0348663330078,173.32000732421875,174.8300018310547,164.9499969482422,165.1199951171875,5828300,TGT,Discount Stores,26734.277,298.648
2022-11-14,161.97879028320312,173.25999450683594,176.8000030517578,172.35000610351562,172.63999938964844,5753800,TGT,Discount Stores,26734.277,298.648
2022-11-15,168.3759002685547,178.97999572753906,180.4600067138672,176.89999389648438,177.0,8606000,TGT,Discount Stores,26734.277,298.648
2022-11-16,146.25880432128906,155.47000122070312,158.49000549316406,148.75,149.85000610351562,36731500,TGT,Discount Stores,26734.277,298.648
2022-11-17,152.4113311767578,162.00999450683594,162.17999267578125,152.72000122070312,153.47999572753906,11300500,TGT,Discount Stores,26734.277,298.648
2022-11-18,153.22979736328125,162.8800048828125,164.6999969482422,160.0,161.97999572753906,7280900,TGT,Discount Stores,26734.277,298.648
2022-11-21,148.65769958496094,158.02000427246094,161.92999267578125,156.77000427246094,161.0800018310547,5964700,TGT,Discount Stores,26734.277,298.648
2022-11-22,148.50723266601562,157.86000061035156,159.91000366210938,155.75,158.7899932861328,6364100,TGT,Discount Stores,26734.277,298.648
2022-11-23,153.7283935546875,163.41000366210938,164.13999938964844,158.25,158.47999572753906,4833500,TGT,Discount Stores,26734.277,298.648
2022-11-25,153.70016479492188,163.3800048828125,163.9600067138672,161.60000610351562,163.5,1883000,TGT,Discount Stores,26734.277,298.648
2022-11-28,155.57225036621094,165.3699951171875,166.88999938964844,162.80999755859375,162.80999755859375,4624100,TGT,Discount Stores,26734.277,298.648
2022-11-29,156.51300048828125,166.3699951171875,166.97000122070312,161.50999450683594,164.42999267578125,5231700,TGT,Discount Stores,26734.277,298.648
2022-11-30,157.1715545654297,167.07000732421875,167.22999572753906,162.74000549316406,165.8800048828125,11376700,TGT,Discount Stores,26734.277,298.648
2022-12-01,155.25241088867188,165.02999877929688,167.42999267578125,163.0500030517578,166.47000122070312,4989200,TGT,Discount Stores,27164.359,298.812
2022-12-02,154.43394470214844,164.16000366210938,164.86000061035156,162.4499969482422,163.30999755859375,3442900,TGT,Discount Stores,27164.359,298.812
2022-12-05,145.7508087158203,154.92999267578125,162.88999938964844,154.7899932861328,162.88999938964844,6233200,TGT,Discount Stores,27164.359,298.812
2022-12-06,145.8636932373047,155.0500030517578,156.67999267578125,153.27999877929688,155.82000732421875,4721800,TGT,Discount Stores,27164.359,298.812
2022-12-07,144.65011596679688,153.75999450683594,155.69000244140625,153.38999938964844,153.5,3685200,TGT,Discount Stores,27164.359,298.812
2022-12-08,145.07345581054688,154.2100067138672,155.25999450683594,153.1699981689453,154.0399932861328,3107100,TGT,Discount Stores,27164.359,298.812
2022-12-09,143.25779724121094,152.27999877929688,154.72000122070312,152.1199951171875,153.41000366210938,2905900,TGT,Discount Stores,27164.359,298.812
2022-12-12,141.14111328125,150.02999877929688,150.67999267578125,148.42999267578125,150.5,4433800,TGT,Discount Stores,27164.359,298.812
2022-12-13,141.93133544921875,150.8699951171875,154.10000610351562,149.6999969482422,153.1999969482422,4178900,TGT,Discount Stores,27164.359,298.812
2022-12-14,143.4741668701172,152.50999450683594,154.64999389648438,150.13999938964844,150.5,3749100,TGT,Discount Stores,27164.359,298.812
2022-12-15,138.85507202148438,147.60000610351562,150.0,145.32000732421875,149.86000061035156,5415500,TGT,Discount Stores,27164.359,298.812
2022-12-16,137.77320861816406,146.4499969482422,147.66000366210938,145.5500030517578,146.0500030517578,8367000,TGT,Discount Stores,27164.359,298.812
2022-12-19,136.07986450195312,144.64999389648438,147.0,143.55999755859375,146.60000610351562,4186700,TGT,Discount Stores,27164.359,298.812
2022-12-20,134.76280212402344,143.25,143.9600067138672,142.4499969482422,142.89999389648438,3175400,TGT,Discount Stores,27164.359,298.812
2022-12-21,133.8690948486328,142.3000030517578,144.19000244140625,141.97000122070312,142.25999450683594,3510200,TGT,Discount Stores,27164.359,298.812
